,event_type,time_stamp
1677,a2,23138
1678,a5,23149
1679,a5,23154
1680,a0,23174
1681,a11,23174
1682,a14,23175
1683,a2,23183
1684,a2,23220
1685,a6,23221
1686,a5,23225
1687,a2,23229
1688,a2,23230
1689,a6,23230
1690,a2,23232
1691,a5,23242
1692,a5,23252
1693,a5,23257
1694,a5,23266
1695,a5,23275
1696,a5,23279
1697,a5,23299
1698,a5,23299
1699,a2,23300
1700,a6,23300
1701,a2,23302
1702,a6,23302
1703,a11,23302
1704,a5,23306
1705,a2,23310
1706,a6,23310
1707,a2,23312
1708,a2,23320
1709,a2,23321
1710,a2,23325
1711,a5,23326
1712,a2,23356
1713,a5,23360
1714,a5,23425
1715,a2,23434
1716,a5,23438
1717,a5,23447
1718,a2,23451
1719,a2,23463
1720,a6,23463
1721,a5,23482
1722,a2,23525
1723,a14,23525
1724,a11,23525
1725,a5,23527
1726,a5,23533
1727,a5,23535
1728,a5,23537
1729,a5,23544
1730,a5,23566
1731,a5,23584
1732,a5,23584
1733,a5,23600
1734,a5,23606
1735,a5,23607
1736,a5,23612
1737,a5,23613
1738,a0,23616
1739,a11,23616
1740,a5,23621
1741,a2,23627
1742,a5,23628
1743,a2,23628
1744,a2,23640
1745,a7,23641
1746,a6,23641
1747,a11,23642
1748,a11,23642
1749,a2,23642
1750,a6,23642
1751,a11,23643
1752,a5,23684
1753,a5,23751
1754,a5,23762
1755,a1,23788
1756,a2,23797
1757,a1,23804
1758,a5,23834
1759,a5,23884
1760,a7,23939
1761,a7,23939
1762,a11,23940
1763,a7,23972
1764,a6,23973
1765,a11,23973
1766,a5,23986
1767,a5,24036
1768,a5,24069
1769,a2,24112
1770,a5,24118
1771,a7,24122
1772,a14,24122
1773,a11,24123
1774,a11,24123
1775,a5,24321
1776,a7,24330
1777,a11,24330
1778,a2,24479
1779,a5,24485
1780,a2,24493
1781,a2,24508
1782,a11,24508
1783,a5,24676
1784,a5,24689
1785,a5,24712
1786,a5,24721
1787,a2,24728
1788,a5,24732
1789,a5,24734
1790,a2,24740
1791,a5,24751
1792,a2,24756
1793,a2,24759
1794,a2,24768
1795,a2,24770
1796,a6,24770
1797,a2,24848
1798,a2,24873
1799,a2,24887
1800,a2,24896
1801,a6,24896
1802,a11,24897
1803,a8,24989
1804,a7,24989
1805,a7,24989
1806,a6,24989
1807,a6,24990
1808,a11,24990
1809,a11,24990
1810,a7,24990
1811,a6,24990
1812,a11,24991
1813,a2,25059
1814,a2,25063
1815,a5,25082
1816,a2,25112
1817,a5,25117
1818,a2,25120
1819,a14,25283
1820,a11,25283
1821,a1,25284
1822,a5,25300
1823,a7,25381
1824,a7,25381
1825,a11,25382
1826,a7,25389
1827,a14,25390
1828,a11,25390
1829,a7,25442
1830,a14,25443
1831,a11,25443
1832,a11,25443
1833,a5,25458
1834,a17,25577
1835,a2,25579
1836,a16,25585
1837,a7,25684
1838,a14,25685
1839,a11,25685
1840,a7,25687
1841,a14,25687
1842,a7,25691
1843,a14,25691
1844,a5,25760
1845,a5,25760
1846,a2,25761
1847,a1,25762
1848,a14,25784
1849,a11,25784
1850,a1,25788
1851,a1,25813
1852,a14,26063
1853,a14,26063
1854,a14,26064
1855,a14,26064
1856,a5,26283
1857,a5,26283
1858,a0,26320
1859,a11,26320
1860,a14,26320
1861,a7,26363
1862,a14,26363
1863,a11,26364
1864,a11,26364
1865,a0,26456
1866,a11,26456
1867,a7,26471
1868,a14,26471
1869,a11,26472
1870,a5,26519
1871,a7,26604
1872,a14,26604
1873,a11,26605
1874,a7,26824
1875,a7,26824
1876,a6,26824
1877,a11,26824
1878,a7,27024
1879,a14,27024
1880,a11,27024
1881,a11,27025
1882,a2,27061
1883,a15,27062
1884,a5,27064
1885,a2,27066
1886,a2,27069
1887,a2,27077
1888,a6,27087
1889,a11,27088
1890,a11,27088
1891,a5,27109
1892,a2,27127
1893,a9,27128
1894,a6,27128
1895,a11,27128
1896,a2,27172
1897,a2,27174
1898,a2,27180
1899,a2,27184
1900,a5,27187
1901,a2,27190
1902,a2,27203
1903,a2,27209
1904,a6,27209
1905,a11,27210
1906,a2,27441
1907,a2,27480
1908,a0,27584
1909,a11,27584
1910,a14,27584
1911,a5,27588
1912,a0,27673
1913,a11,27673
1914,a8,27830
1915,a7,27830
1916,a11,27830
1917,a6,27830
1918,a2,27854
1919,a6,27854
1920,a5,27874
1921,a5,27880
1922,a2,27882
1923,a6,27882
1924,a2,27884
1925,a6,27884
1926,a6,27884
1927,a8,27884
1928,a11,27884
1929,a5,27899
1930,a2,27901
1931,a5,27915
1932,a2,27921
1933,a6,27921
1934,a11,27922
1935,a2,27945
1936,a6,27949
1937,a11,27951
1938,a14,28050
1939,a11,28051
1940,a1,28052
1941,a5,28093
1942,a7,28266
1943,a7,28266
1944,a11,28267
1945,a5,28281
1946,a2,28936
1947,a5,28937
1948,a5,29007
1949,a6,29084
1950,a11,29085
1951,a11,29085
1952,a0,29136
1953,a14,29136
1954,a11,29136
1955,a5,29174
1956,a6,29254
1957,a6,29254
1958,a11,29254
1959,a0,29255
1960,a11,29255
1961,a14,29255
1962,a5,29303
1963,a2,29375
1964,a6,29375
1965,a6,29375
1966,a5,29375
1967,a2,29379
1968,a11,29380
1969,a5,29441
1970,a5,29487
1971,a2,29578
1972,a2,29619
1973,a5,29631
1974,a5,29641
1975,a5,29653
1976,a6,29691
1977,a11,29691
1978,a6,29692
1979,a11,29692
1980,a7,29709
1981,a7,29709
1982,a11,29709
1983,a5,30028
1984,a5,30046
1985,a5,30051
1986,a2,30071
1987,a5,30077
1988,a5,30086
1989,a2,30090
1990,a5,30115
1991,a5,30277
1992,a5,30294
1993,a5,30414
1994,a3,30470
1995,a3,30629
1996,a3,30668
1997,a0,30707
1998,a11,30707
1999,a0,30755
2000,a11,30755
2001,a3,30808
2002,a3,30824
2003,a3,30837
2004,a3,30859
2005,a3,30871
2006,a3,30881
2007,a3,30892
2008,a3,30903
2009,a5,31026
2010,a7,31152
2011,a7,31152
2012,a11,31152
2013,a11,31152
2014,a3,31310
2015,a3,31316
2016,a3,31343
2017,a3,31361
2018,a3,31388
2019,a3,31423
2020,a3,31457
2021,a3,31487
2022,a3,31533
2023,a5,31572
2024,a3,31742
2025,a3,31781
2026,a5,31828
2027,a3,31837
2028,a2,31964
2029,a5,31988
2030,a5,32040
2031,a5,32061
2032,a2,32064
2033,a2,32067
2034,a2,32068
2035,a5,32070
2036,a5,32072
2037,a2,32160
2038,a6,32161
2039,a11,32162
2040,a5,32173
2041,a3,32177
2042,a3,32222
2043,a3,32233
2044,a16,32241
2045,a3,32249
2046,a3,32262
2047,a3,32282
2048,a3,32292
2049,a3,32302
2050,a3,32320
2051,a3,32330
2052,a3,32338
2053,a3,32348
2054,a3,32368
2055,a3,32377
2056,a3,32388
2057,a3,32535
2058,a3,32543
2059,a3,32551
2060,a5,32560
2061,a7,32594
2062,a7,32594
2063,a11,32595
2064,a11,32595
2065,a3,32705
2066,a3,32716
2067,a7,32723
2068,a14,32723
2069,a11,32724
2070,a11,32724
2071,a2,32728
2072,a3,32730
2073,a3,32744
2074,a3,32760
2075,a3,32778
2076,a3,32801
2077,a3,32824
2078,a3,32851
2079,a3,32881
2080,a3,32925
2081,a3,32981
2082,a3,33061
2083,a3,33097
2084,a3,33127
2085,a5,33316
2086,a5,33316
2087,a5,33544
2088,a5,33822
2089,a3,33850
2090,a3,33858
2091,a3,33957
2092,a3,33964
2093,a3,33987
2094,a3,34002
2095,a3,34025
2096,a3,34033
2097,a7,34037
2098,a7,34037
2099,a11,34037
2100,a3,34049
2101,a11,34058
2102,a3,34058
2103,a3,34067
2104,a7,34073
2105,a6,34073
2106,a6,34073
2107,a11,34074
2108,a11,34074
2109,a3,34075
2110,a3,34084
2111,a7,34114
2112,a6,34114
2113,a11,34114
2114,a11,34114
2115,a3,34129
2116,a7,34144
2117,a6,34144
2118,a6,34144
2119,a11,34144
2120,a11,34144
2121,a3,34171
2122,a3,34199
2123,a2,34213
2124,a14,34242
2125,a14,34242
2126,a14,34242
2127,a14,34242
2128,a14,34242
2129,a14,34286
2130,a2,34329
2131,a11,34329
2132,a14,34587
2133,a14,34587
2134,a14,34588
2135,a2,34895
2136,a2,34900
2137,a2,34990
2138,a2,34990
2139,a6,34991
2140,a11,34992
2141,a2,34992
2142,a2,34999
2143,a2,35006
2144,a6,35007
2145,a2,35156
2146,a2,35162
2147,a11,35163
2148,a6,35163
2149,a2,35179
2150,a6,35179
2151,a11,35180
2152,a2,35225
2153,a5,35305
2154,a3,35322
2155,a3,35330
2156,a3,35351
2157,a3,35363
2158,a3,35382
2159,a3,35390
2160,a3,35436
2161,a7,35479
2162,a7,35479
2163,a11,35480
2164,a11,35480
2165,a3,35487
2166,a2,35522
2167,a2,35590
2168,a5,35596
2169,a5,35635
2170,a2,35641
2171,a2,35715
2172,a6,35715
2173,a11,35716
2174,a2,35845
2175,a6,35845
2176,a11,35845
2177,a2,35859
2178,a2,35870
2179,a2,35971
2180,a2,35985
2181,a2,35995
2182,a5,36001
2183,a2,36003
2184,a2,36005
2185,a6,36005
2186,a11,36006
2187,a5,36006
2188,a9,36006
2189,a11,36007
2190,a5,36016
2191,a2,36078
2192,a6,36078
2193,a11,36078
2194,a2,36122
2195,a6,36122
2196,a11,36123
2197,a6,36159
2198,a6,36159
2199,a11,36160
2200,a11,36160
2201,a2,36184
2202,a6,36184
2203,a2,36187
2204,a2,36203
2205,a6,36204
2206,a11,36204
2207,a2,36477
2208,a2,36483
2209,a2,36534
2210,a6,36534
2211,a11,36535
2212,a2,36535
2213,a5,36539
2214,a2,36541
2215,a5,36544
2216,a5,36550
2217,a2,36554
2218,a2,36556
2219,a2,36559
2220,a5,36561
2221,a2,36562
2222,a6,36563
2223,a2,36617
2224,a2,36622
2225,a5,36639
2226,a3,36767
2227,a3,36833
2228,a7,36922
2229,a7,36922
2230,a11,36922
2231,a11,36922
2232,a2,37305
2233,a6,37305
2234,a11,37306
2235,a5,37368
2236,a2,37458
2237,a5,37550
2238,a5,37620
2239,a5,37748
2240,a3,37781
2241,a5,37984
2242,a5,37992
2243,a0,38003
2244,a11,38003
2245,a0,38053
2246,a11,38053
2247,a3,38221
2248,a3,38228
2249,a3,38236
2250,a3,38268
2251,a5,38274
2252,a7,38364
2253,a6,38364
2254,a7,38364
2255,a11,38365
2256,a11,38365
2257,a2,38873
2258,a6,38874
2259,a11,38875
2260,a5,38925
2261,a5,38942
2262,a5,38988
2263,a2,39014
2264,a5,39062
2265,a2,39102
2266,a1,39206
2267,a14,39213
2268,a11,39213
2269,a1,39214
2270,a1,39220
2271,a6,39245
2272,a9,39246
2273,a11,39246
2274,a11,39247
2275,a5,39288
2276,a6,39313
2277,a11,39314
2278,a2,39335
2279,a6,39336
2280,a11,39336
2281,a8,39477
2282,a7,39477
2283,a11,39478
2284,a6,39478
2285,a8,39484
2286,a7,39484
2287,a6,39485
2288,a11,39485
2289,a7,39491
2290,a8,39491
2291,a11,39492
2292,a6,39492
2293,a7,39501
2294,a6,39501
2295,a11,39501
2296,a11,39501
2297,a8,39509
2298,a7,39509
2299,a6,39509
2300,a11,39509
2301,a2,39529
2302,a2,39538
2303,a7,39784
2304,a14,39784
2305,a2,39785
2306,a11,39785
2307,a14,39785
2308,a11,39785
2309,a2,39785
2310,a2,39786
2311,a11,39786
2312,a6,39787
2313,a5,39797
2314,a2,39801
2315,a6,39801
2316,a14,39801
2317,a11,39802
2318,a11,39802
2319,a1,39802
2320,a5,39805
2321,a14,39806
2322,a11,39806
2323,a1,39806
2324,a7,39807
2325,a7,39807
2326,a11,39807
2327,a2,39807
2328,a1,39807
2329,a11,39807
2330,a14,39807
2331,a2,39808
2332,a11,39809
2333,a6,39809
2334,a7,39809
2335,a11,39810
2336,a11,39810
2337,a2,39834
2338,a2,39836
2339,a14,39836
2340,a11,39837
2341,a2,39838
2342,a2,39839
2343,a6,39839
2344,a11,39840
2345,a2,39841
2346,a14,39841
2347,a11,39841
2348,a1,39843
2349,a14,39843
2350,a14,39843
2351,a2,39843
2352,a11,39843
2353,a6,39843
2354,a11,39843
2355,a5,39847
2356,a2,39852
2357,a2,39853
2358,a5,39855
2359,a5,39856
2360,a5,39858
2361,a2,39858
2362,a5,39859
2363,a2,39866
2364,a2,39868
2365,a6,39868
2366,a2,39883
2367,a1,39883
2368,a14,39883
2369,a14,39883
2370,a5,39884
2371,a1,39884
2372,a2,39884
2373,a2,39886
2374,a14,39888
2375,a1,39889
2376,a11,39890
2377,a14,39890
2378,a11,39890
2379,a2,39898
2380,a5,39898
2381,a14,39898
2382,a11,39899
2383,a2,39901
2384,a14,39901
2385,a0,39903
2386,a2,39927
2387,a6,39928
2388,a11,39928
2389,a2,39928
2390,a2,39930
2391,a6,39931
2392,a5,39935
2393,a2,39938
2394,a6,39938
2395,a11,39939
2396,a2,39951
2397,a0,39966
2398,a11,39966
2399,a14,39966
2400,a5,39967
2401,a7,39975
2402,a6,39976
2403,a11,39976
2404,a5,40116
2405,a2,40225
2406,a5,40316
2407,a2,40350
2408,a5,40350
2409,a11,40351
2410,a6,40351
2411,a11,40351
2412,a5,40355
2413,a2,40357
2414,a6,40357
2415,a11,40357
2416,a2,40360
2417,a2,40363
2418,a2,40372
2419,a6,40373
2420,a11,40374
2421,a11,40375
2422,a5,40472
2423,a2,40518
2424,a2,40520
2425,a2,40521
2426,a5,40524
2427,a5,40590
2428,a2,40597
2429,a6,40597
2430,a11,40598
2431,a5,40606
2432,a2,40609
2433,a6,40609
2434,a0,40877
2435,a11,40877
2436,a5,40935
2437,a7,40936
2438,a6,40936
2439,a11,40937
2440,a11,40937
2441,a5,41041
2442,a5,41076
2443,a5,41092
2444,a5,41094
2445,a5,41138
2446,a5,41145
2447,a5,41146
2448,a5,41161
2449,a5,41166
2450,a5,41173
2451,a5,41182
2452,a5,41193
2453,a16,41228
2454,a5,41238
2455,a7,41249
2456,a6,41249
2457,a7,41249
2458,a7,41249
2459,a11,41249
2460,a11,41249
2461,a11,41250
2462,a5,41303
2463,a5,41325
2464,a2,41357
2465,a5,41416
2466,a5,41465
2467,a5,41488
2468,a0,41514
2469,a11,41514
2470,a14,41514
2471,a5,41520
2472,a5,41548
2473,a5,41556
2474,a7,41581
2475,a11,41582
2476,a5,41668
2477,a5,41675
2478,a5,41687
2479,a5,41687
2480,a0,41880
2481,a11,41880
2482,a14,41880
2483,a7,42213
2484,a6,42213
2485,a11,42213
2486,a6,42288
2487,a7,42288
2488,a11,42289
2489,a5,42347
2490,a2,42353
2491,a2,42369
2492,a6,42380
2493,a11,42380
2494,a2,42388
2495,a5,42404
2496,a2,42408
2497,a5,42411
2498,a2,42429
2499,a5,42432
2500,a2,42435
2501,a5,42435
2502,a5,42444
2503,a5,42468
2504,a5,42508
2505,a5,42585
2506,a5,42591
2507,a5,42599
2508,a5,42606
2509,a5,42611
2510,a5,42622
2511,a5,42634
2512,a5,42644
2513,a5,42666
2514,a5,42666
2515,a2,42669
2516,a2,42685
2517,a5,42687
2518,a7,42691
2519,a7,42692
2520,a11,42692
2521,a11,42692
2522,a5,42704
2523,a5,42714
2524,a5,42736
2525,a5,42764
2526,a5,42771
2527,a2,42781
2528,a5,42794
2529,a7,42803
2530,a8,42803
2531,a11,42804
2532,a6,42804
2533,a2,42808
2534,a5,42811
2535,a2,42823
2536,a6,42823
2537,a11,42824
2538,a2,42926
2539,a11,42927
2540,a5,42931
2541,a2,42940
2542,a6,42940
2543,a11,42941
2544,a5,42944
2545,a2,42989
2546,a6,42989
2547,a2,42991
2548,a6,42992
2549,a6,42996
2550,a11,42997
2551,a5,43109
2552,a5,43120
2553,a5,43135
2554,a2,43222
2555,a5,43225
2556,a2,43232
2557,a2,43234
2558,a2,43237
2559,a6,43239
2560,a11,43239
2561,a5,43240
2562,a5,43253
2563,a2,43253
2564,a5,43259
2565,a2,43260
2566,a6,43260
2567,a6,43260
2568,a11,43261
2569,a11,43261
2570,a9,43261
2571,a2,43276
2572,a5,43277
2573,a5,43280
2574,a5,43290
2575,a2,43303
2576,a2,43324
2577,a5,43363
2578,a2,43365
2579,a5,43368
2580,a5,43381
2581,a2,43385
2582,a6,43385
2583,a2,43387
2584,a2,43389
2585,a5,43396
2586,a5,43396
2587,a2,43399
2588,a6,43399
2589,a5,43403
2590,a2,43405
2591,a2,43406
2592,a2,43408
2593,a2,43412
2594,a6,43413
2595,a2,43423
2596,a2,43431
2597,a5,43434
2598,a2,43434
2599,a2,43435
2600,a5,43438
2601,a2,43441
2602,a5,43442
2603,a2,43443
2604,a5,43444
2605,a2,43446
2606,a5,43447
2607,a2,43448
2608,a5,43449
2609,a2,43456
2610,a2,43459
2611,a3,43472
2612,a5,43491
2613,a3,43560
2614,a8,43564
2615,a7,43564
2616,a7,43564
2617,a6,43564
2618,a6,43564
2619,a11,43564
2620,a5,43576
2621,a2,43603
2622,a6,43604
2623,a5,43613
2624,a5,43613
2625,a2,43639
2626,a5,43644
2627,a3,43659
2628,a2,43667
2629,a5,43671
2630,a2,43674
2631,a2,43683
2632,a5,43703
2633,a5,43705
2634,a2,43722
2635,a6,43727
2636,a5,43737
2637,a5,43740
2638,a5,43754
2639,a7,43765
2640,a6,43766
2641,a11,43766
2642,a2,43783
2643,a5,43785
2644,a5,43819
2645,a5,43853
2646,a2,43897
2647,a5,43921
2648,a2,43926
2649,a6,43927
2650,a5,43930
2651,a3,43931
2652,a2,43942
2653,a3,43983
2654,a5,44022
2655,a3,44027
2656,a5,44057
2657,a3,44061
2658,a3,44105
2659,a5,44121
2660,a7,44134
2661,a7,44134
2662,a11,44135
2663,a3,44135
2664,a3,44161
2665,a3,44191
2666,a5,44212
2667,a3,44225
2668,a3,44263
2669,a5,44278
2670,a5,44282
2671,a3,44303
2672,a5,44314
2673,a3,44346
2674,a3,44382
2675,a3,44482
2676,a3,44539
2677,a5,44550
2678,a3,44578
2679,a3,44614
2680,a3,44656
2681,a2,44661
2682,a2,44670
2683,a2,44681
2684,a6,44694
2685,a3,44696
2686,a3,44738
2687,a5,44766
2688,a5,44773
2689,a3,44780
2690,a5,44794
2691,a5,44799
2692,a2,44799
2693,a6,44800
2694,a2,44806
2695,a6,44807
2696,a3,44819
2697,a5,44833
2698,a2,44854
2699,a3,44857
2700,a2,44876
2701,a6,44877
2702,a2,44882
2703,a6,44882
2704,a3,44899
2705,a2,44905
2706,a3,44941
2707,a3,44977
2708,a3,45024
2709,a5,45025
2710,a5,45075
2711,a3,45102
2712,a7,45142
2713,a6,45142
2714,a11,45143
2715,a11,45143
2716,a7,45143
2717,a3,45148
2718,a5,45163
2719,a3,45176
2720,a3,45200
2721,a3,45220
2722,a2,45233
2723,a3,45241
2724,a5,45244
2725,a3,45255
2726,a3,45268
2727,a3,45279
2728,a2,45283
2729,a3,45292
2730,a3,45304
2731,a3,45318
2732,a3,45334
2733,a5,45375
2734,a5,45375
2735,a5,45384
2736,a8,45426
2737,a7,45426
2738,a7,45426
2739,a6,45426
2740,a6,45426
2741,a11,45427
2742,a7,45576
2743,a7,45576
2744,a11,45577
2745,a5,45608
2746,a3,45625
2747,a5,45636
2748,a3,45659
2749,a2,45662
2750,a7,45676
2751,a6,45676
2752,a11,45677
2753,a3,45680
2754,a3,45701
2755,a7,45705
2756,a6,45705
2757,a11,45705
2758,a5,45725
2759,a3,45727
2760,a3,45757
2761,a3,45785
2762,a5,45796
2763,a3,45818
2764,a5,45826
2765,a7,45850
2766,a14,45850
2767,a11,45851
2768,a5,45855
2769,a3,45859
2770,a5,45867
2771,a7,45876
2772,a14,45876
2773,a11,45877
2774,a11,45877
2775,a3,45897
2776,a3,45930
2777,a3,45965
2778,a3,46006
2779,a3,46051
2780,a3,46092
2781,a5,46094
2782,a3,46128
2783,a5,46146
2784,a3,46159
2785,a3,46190
2786,a3,46221
2787,a3,46247
2788,a5,46251
2789,a2,46259
2790,a3,46272
2791,a3,46295
2792,a5,46319
2793,a3,46322
2794,a3,46343
2795,a3,46372
2796,a3,46402
2797,a5,46417
2798,a3,46434
2799,a3,46467
2800,a3,46543
2801,a5,46547
2802,a3,46572
2803,a5,46576
2804,a3,46601
2805,a3,46625
2806,a3,46665
2807,a3,46684
2808,a5,46696
2809,a3,46702
2810,a2,46707
2811,a5,46713
2812,a3,46720
2813,a3,46737
2814,a3,46751
2815,a3,46767
2816,a3,46786
2817,a3,46800
2818,a3,46813
2819,a3,46828
2820,a3,46847
2821,a3,46861
2822,a3,46875
2823,a3,46886
2824,a3,46897
2825,a5,46900
2826,a3,46909
2827,a3,46922
2828,a3,46935
2829,a3,46946
2830,a3,46958
2831,a3,46970
2832,a3,46982
2833,a3,46994
2834,a3,47006
2835,a7,47019
2836,a7,47019
2837,a11,47020
2838,a3,47020
2839,a3,47034
2840,a3,47047
2841,a3,47060
2842,a3,47073
2843,a3,47085
2844,a3,47098
2845,a3,47112
2846,a3,47127
2847,a7,47128
2848,a14,47129
2849,a11,47129
2850,a7,47134
2851,a14,47134
2852,a11,47134
2853,a3,47141
2854,a3,47155
2855,a3,47169
2856,a3,47183
2857,a3,47197
2858,a3,47210
2859,a3,47225
2860,a5,47230
2861,a3,47239
2862,a3,47251
2863,a3,47264
2864,a3,47278
2865,a3,47288
2866,a3,47302
2867,a3,47313
2868,a3,47326
2869,a3,47338
2870,a7,47340
2871,a11,47341
2872,a3,47352
2873,a3,47368
2874,a3,47382
2875,a3,47393
2876,a3,47408
2877,a3,47419
2878,a3,47431
2879,a3,47445
2880,a3,47456
2881,a3,47471
2882,a3,47482
2883,a3,47494
2884,a3,47508
2885,a3,47522
2886,a3,47535
2887,a3,47549
2888,a3,47562
2889,a3,47587
2890,a0,47597
2891,a11,47597
2892,a14,47597
2893,a3,47599
2894,a5,47610
2895,a3,47612
2896,a3,47625
2897,a3,47639
2898,a3,47654
2899,a3,47667
2900,a3,47681
2901,a3,47716
2902,a3,47731
2903,a3,47747
2904,a3,47760
2905,a3,47775
2906,a3,47785
2907,a3,47801
2908,a3,47815
2909,a3,47828
2910,a3,47844
2911,a3,47856
2912,a3,47872
2913,a3,47885
2914,a0,47899
2915,a11,47899
2916,a14,47899
2917,a3,47900
2918,a9,47913
2919,a3,47917
2920,a5,47924
2921,a3,47933
2922,a5,47938
2923,a5,47952
2924,a3,47985
2925,a3,48001
2926,a3,48020
2927,a3,48039
2928,a3,48056
2929,a3,48106
2930,a3,48122
2931,a3,48135
2932,a5,48169
2933,a3,48183
2934,a3,48201
2935,a5,48216
2936,a2,48229
2937,a3,48248
2938,a5,48283
2939,a3,48318
2940,a2,48323
2941,a6,48323
2942,a5,48324
2943,a6,48324
2944,a11,48324
2945,a11,48325
2946,a3,48335
2947,a2,48338
2948,a6,48338
2949,a3,48352
2950,a3,48368
2951,a3,48382
2952,a3,48397
2953,a2,48408
2954,a5,48419
2955,a5,48428
2956,a3,48429
2957,a2,48429
2958,a2,48435
2959,a3,48456
2960,a7,48461
2961,a7,48461
2962,a6,48461
2963,a11,48462
2964,a11,48462
2965,a3,48472
2966,a5,48482
2967,a3,48485
2968,a3,48499
2969,a3,48516
2970,a5,48525
2971,a5,48530
2972,a3,48533
2973,a3,48550
2974,a3,48566
2975,a3,48579
2976,a3,48596
2977,a3,48614
2978,a7,48627
2979,a3,48627
2980,a6,48627
2981,a11,48627
2982,a3,48631
2983,a3,48653
2984,a3,48671
2985,a3,48698
2986,a3,48717
2987,a2,48732
2988,a5,48734
2989,a3,48748
2990,a2,48765
2991,a3,48769
2992,a9,48778
2993,a14,48778
2994,a0,48778
2995,a11,48779
2996,a3,48818
2997,a5,48832
2998,a2,48838
2999,a5,48841
3000,a0,48849
3001,a14,48849
3002,a11,48849
3003,a3,48853
3004,a3,48880
3005,a5,48882
3006,a5,48909
3007,a3,48936
3008,a3,49016
3009,a3,49049
3010,a3,49054
3011,a5,49143
3012,a2,49202
3013,a6,49202
3014,a5,49338
3015,a5,49363
3016,a5,49412
3017,a3,49718
3018,a3,49727
3019,a3,49735
3020,a3,49741
3021,a3,49750
3022,a3,49759
3023,a3,49767
3024,a7,49775
3025,a6,49775
3026,a11,49775
3027,a3,49776
3028,a3,49785
3029,a3,49792
3030,a3,49813
3031,a3,49824
3032,a3,49836
3033,a3,49845
3034,a3,49858
3035,a3,49901
3036,a7,49904
3037,a7,49904
3038,a11,49905
3039,a5,49910
3040,a3,49913
3041,a3,49925
3042,a3,49938
3043,a3,49949
3044,a3,49961
3045,a3,49973
3046,a5,49981
3047,a3,49986
3048,a5,50322
3049,a5,50467
3050,a5,50543
3051,a5,50638
3052,a0,50701
3053,a14,50701
3054,a11,50701
3055,a7,50908
3056,a11,50909
3057,a0,50989
3058,a11,50989
3059,a5,51234
3060,a5,51234
3061,a7,51240
3062,a6,51240
3063,a11,51241
3064,a7,51347
3065,a7,51347
3066,a11,51347
3067,a11,51347
3068,a5,51419
3069,a5,51523
3070,a0,51660
3071,a11,51660
3072,a14,51660
3073,a5,51795
3074,a1,51965
3075,a5,52020
3076,a5,52089
3077,a5,52089
3078,a2,52237
3079,a5,52321
3080,a5,52337
3081,a5,52438
3082,a0,52493
3083,a7,52789
3084,a7,52789
